event_date,event_name,fighter1,fighter2,winner,round_,time,win_method_finish,win_method_type
February 06 2010,UFC 109: Relentless,Tim Hague,Chris Tuchscherer,Chris Tuchscherer,3,5.0,22,3
February 06 2010,UFC 109: Relentless,Rolles Gracie,Joey Beltran,Joey Beltran,2,1.31,31,2
February 20 2010,UFC 110: Nogueira vs Velasquez,Minotauro Nogueira,Cain Velasquez,Cain Velasquez,1,2.2,30,2
February 20 2010,UFC 110: Nogueira vs Velasquez,Michael Bisping,Wanderlei Silva,Wanderlei Silva,3,5.0,22,8
February 20 2010,UFC 110: Nogueira vs Velasquez,Joe Stevenson,George Sotiropoulos,George Sotiropoulos,3,5.0,22,8
February 20 2010,UFC 110: Nogueira vs Velasquez,Keith Jardine,Ryan Bader,Ryan Bader,3,2.1,30,2
February 20 2010,UFC 110: Nogueira vs Velasquez,Anthony Perosh,Mirko Cro Cop,Mirko Cro Cop,2,5.0,22,2
February 20 2010,UFC 110: Nogueira vs Velasquez,Stephan Bonnar,Krzysztof Soszynski,Krzysztof Soszynski,3,1.04,22,2
February 20 2010,UFC 110: Nogueira vs Velasquez,Brian Foster,Chris Lytle,Chris Lytle,1,1.41,20,7
February 20 2010,UFC 110: Nogueira vs Velasquez,Goran Reljic,CB Dollaway,CB Dollaway,3,5.0,22,8
February 20 2010,UFC 110: Nogueira vs Velasquez,Igor Pokrajac,James Te Huna,James Te Huna,3,3.26,31,2
March 21 2010,UFC on Versus: Vera vs Jones,Brandon Vera,Jon Jones,Jon Jones,1,3.19,5,2
March 21 2010,UFC on Versus: Vera vs Jones,Gabriel Gonzaga,Junior Dos Santos,Junior Dos Santos,1,3.53,31,2
March 21 2010,UFC on Versus: Vera vs Jones,Paul Buentello,Cheick Kongo,Cheick Kongo,3,1.16,6,2
March 21 2010,UFC on Versus: Vera vs Jones,James Irvin,Alessio Sakara,Alessio Sakara,1,3.01,22,2
March 21 2010,UFC on Versus: Vera vs Jones,Shannon Gugerty,Clay Guida,Clay Guida,2,3.4,2,7
March 21 2010,UFC on Versus: Vera vs Jones,Eliot Marshall,Vladimir Matyushenko,Vladimir Matyushenko,3,5.0,22,6
March 21 2010,UFC on Versus: Vera vs Jones,Duane Ludwig,Darren Elkins,Darren Elkins,1,0.44,22,2
March 21 2010,UFC on Versus: Vera vs Jones,Daniel Roberts,John Howard,John Howard,1,2.01,30,2
March 21 2010,UFC on Versus: Vera vs Jones,Chase Gormley,Brendan Schaub,Brendan Schaub,1,0.47,31,2
March 21 2010,UFC on Versus: Vera vs Jones,Julio Paulino,Mike Pierce,Mike Pierce,3,5.0,22,8
March 21 2010,UFC on Versus: Vera vs Jones,Eric Schafer,Jason Brilz,Jason Brilz,3,5.0,22,8
March 27 2010,UFC 111: St-Pierre vs Hardy,Dan Hardy,Georges St-Pierre,Georges St-Pierre,5,5.0,22,8
March 27 2010,UFC 111: St-Pierre vs Hardy,Frank Mir,Shane Carwin,Shane Carwin,1,3.48,31,2
March 27 2010,UFC 111: St-Pierre vs Hardy,Fabricio Camoes,Kurt Pellegrino,Kurt Pellegrino,2,4.2,32,7
March 27 2010,UFC 111: St-Pierre vs Hardy,Ben Saunders,Jon Fitch,Jon Fitch,3,5.0,22,8
March 27 2010,UFC 111: St-Pierre vs Hardy,Mark Bocek,Jim Miller,Jim Miller,3,5.0,22,8
March 27 2010,UFC 111: St-Pierre vs Hardy,Rory Markham,Nate Diaz,Nate Diaz,1,2.47,31,2
March 27 2010,UFC 111: St-Pierre vs Hardy,Matt Brown,Ricardo Almeida,Ricardo Almeida,2,3.3,32,7
March 27 2010,UFC 111: St-Pierre vs Hardy,Tomasz Drwal,Rousimar Palhares,Rousimar Palhares,1,0.45,13,7
March 27 2010,UFC 111: St-Pierre vs Hardy,Rodney Wallace,Jared Hamman,Jared Hamman,3,5.0,22,8
March 27 2010,UFC 111: St-Pierre vs Hardy,Greg Soto,Matthew Riddle,Matthew Riddle,3,1.3,22,1
March 31 2010,UFC Fight Night: Florian vs Gomi,Takanori Gomi,Kenny Florian,Kenny Florian,3,2.52,32,7
March 31 2010,UFC Fight Night: Florian vs Gomi,Stefan Struve,Roy Nelson,Roy Nelson,1,0.39,30,2
March 31 2010,UFC Fight Night: Florian vs Gomi,Nate Quarry,Jorge Rivera,Jorge Rivera,2,0.29,31,2
March 31 2010,UFC Fight Night: Florian vs Gomi,Dennis Siver,Ross Pearson,Ross Pearson,3,5.0,22,8
March 31 2010,UFC Fight Night: Florian vs Gomi,Rafaello Oliveira,Andre Winner,Andre Winner,3,5.0,22,8
March 31 2010,UFC Fight Night: Florian vs Gomi,Ronys Torres,Jacob Volkmann,Jacob Volkmann,3,5.0,22,6
March 31 2010,UFC Fight Night: Florian vs Gomi,Rob Emerson,Nik Lentz,Nik Lentz,3,5.0,22,8
March 31 2010,UFC Fight Night: Florian vs Gomi,Caol Uno,Gleison Tibau,Gleison Tibau,1,4.13,31,2
March 31 2010,UFC Fight Night: Florian vs Gomi,Lucio Linhares,Yushin Okami,Yushin Okami,2,2.47,22,2
March 31 2010,UFC Fight Night: Florian vs Gomi,Mario Miranda,Gerald Harris,Gerald Harris,1,4.49,31,2
March 31 2010,UFC Fight Night: Florian vs Gomi,Jason High,Charlie Brenneman,Charlie Brenneman,3,5.0,22,8
April 10 2010,UFC 112: Invincible,Demian Maia,Anderson Silva,Anderson Silva,5,5.0,22,8
April 10 2010,UFC 112: Invincible,BJ Penn,Frankie Edgar,Frankie Edgar,5,5.0,22,8
April 10 2010,UFC 112: Invincible,Renzo Gracie,Matt Hughes,Matt Hughes,3,4.4,31,2
April 10 2010,UFC 112: Invincible,Terry Etim,Rafael Dos Anjos,Rafael Dos Anjos,2,4.3,3,7
April 10 2010,UFC 112: Invincible,Kendall Grove,Mark Munoz,Mark Munoz,2,2.5,31,2
April 10 2010,UFC 112: Invincible,Alexander Gustafsson,Phil Davis,Phil Davis,1,4.55,0,7
April 10 2010,UFC 112: Invincible,Nick Osipczak,Rick Story,Rick Story,3,5.0,22,6
April 10 2010,UFC 112: Invincible,Brad Blackburn,DaMarques Johnson,DaMarques Johnson,3,2.08,16,2
April 10 2010,UFC 112: Invincible,Matt Veach,Paul Kelly,Paul Kelly,2,3.41,10,7
April 10 2010,UFC 112: Invincible,Mostapha Al-Turk,Jon Madsen,Jon Madsen,3,5.0,22,8
May 08 2010,UFC 113: Machida vs Shogun 2,Lyoto Machida,Mauricio Rua,Mauricio Rua,1,3.35,31,2
May 08 2010,UFC 113: Machida vs Shogun 2,Paul Daley,Josh Koscheck,Josh Koscheck,3,5.0,22,8
May 08 2010,UFC 113: Machida vs Shogun 2,Sam Stout,Jeremy Stephens,Jeremy Stephens,3,5.0,22,6
May 08 2010,UFC 113: Machida vs Shogun 2,Kevin Ferguson,Matt Mitrione,Matt Mitrione,2,4.24,31,2
May 08 2010,UFC 113: Machida vs Shogun 2,Patrick Cote,Alan Belcher,Alan Belcher,2,3.25,32,7
May 08 2010,UFC 113: Machida vs Shogun 2,Tom Lawlor,Joe Doerksen,Joe Doerksen,2,2.1,32,7
May 08 2010,UFC 113: Machida vs Shogun 2,Jonathan Goulet,Marcus Davis,Marcus Davis,2,1.23,31,2
May 08 2010,UFC 113: Machida vs Shogun 2,TJ Grant,Johny Hendricks,Johny Hendricks,3,5.0,22,3
May 08 2010,UFC 113: Machida vs Shogun 2,Tim Hague,Joey Beltran,Joey Beltran,3,5.0,22,8
May 08 2010,UFC 113: Machida vs Shogun 2,Yoshiyuki Yoshida,Mike Guymon,Mike Guymon,3,5.0,22,8
May 08 2010,UFC 113: Machida vs Shogun 2,Jason MacDonald,John Salter,John Salter,1,2.42,22,2
May 29 2010,UFC 114: Rampage vs Evans,Rampage Jackson,Rashad Evans,Rashad Evans,3,5.0,22,8
May 29 2010,UFC 114: Rampage vs Evans,Dan Miller,Michael Bisping,Michael Bisping,3,5.0,22,8
May 29 2010,UFC 114: Rampage vs Evans,Todd Duffee,Mike Russow,Mike Russow,3,2.35,30,2
May 29 2010,UFC 114: Rampage vs Evans,Jason Brilz,Rogerio Nogueira,Rogerio Nogueira,3,5.0,22,6
May 29 2010,UFC 114: Rampage vs Evans,Diego Sanchez,John Hathaway,John Hathaway,3,5.0,22,8
May 29 2010,UFC 114: Rampage vs Evans,Amir Sadollah,Dong Hyun Kim,Dong Hyun Kim,3,5.0,22,8
May 29 2010,UFC 114: Rampage vs Evans,Dan Lauzon,Efrain Escudero,Efrain Escudero,3,5.0,22,8
May 29 2010,UFC 114: Rampage vs Evans,Waylon Lowe,Melvin Guillard,Melvin Guillard,1,3.28,19,2
May 29 2010,UFC 114: Rampage vs Evans,Luiz Cane,Cyrille Diabate,Cyrille Diabate,1,2.13,31,2
May 29 2010,UFC 114: Rampage vs Evans,Joe Brammer,Aaron Riley,Aaron Riley,3,5.0,22,8
May 29 2010,UFC 114: Rampage vs Evans,Jesse Forbes,Ryan Jensen,Ryan Jensen,1,1.06,10,7
June 12 2010,UFC 115: Liddell vs Franklin,Chuck Liddell,Rich Franklin,Rich Franklin,1,4.55,30,2
June 12 2010,UFC 115: Liddell vs Franklin,Pat Barry,Mirko Cro Cop,Mirko Cro Cop,3,4.3,32,7
June 12 2010,UFC 115: Liddell vs Franklin,Paulo Thiago,Martin Kampmann,Martin Kampmann,3,5.0,22,8
June 12 2010,UFC 115: Liddell vs Franklin,Gilbert Yvel,Ben Rothwell,Ben Rothwell,3,5.0,22,8
June 12 2010,UFC 115: Liddell vs Franklin,Rory MacDonald,Carlos Condit,Carlos Condit,3,4.53,31,2
June 12 2010,UFC 115: Liddell vs Franklin,Tyson Griffin,Evan Dunham,Evan Dunham,3,5.0,22,6
June 12 2010,UFC 115: Liddell vs Franklin,Mac Danzig,Matt Wiman,Matt Wiman,1,1.45,10,7
June 12 2010,UFC 115: Liddell vs Franklin,David Loiseau,Mario Miranda,Mario Miranda,2,4.07,6,2
June 12 2010,UFC 115: Liddell vs Franklin,Peter Sobotta,James Wilks,James Wilks,3,5.0,22,8
June 12 2010,UFC 115: Liddell vs Franklin,Ricardo Funch,Claude Patrick,Claude Patrick,2,1.48,10,7
June 12 2010,UFC 115: Liddell vs Franklin,Jesse Lennox,Mike Pyle,Mike Pyle,3,4.44,37,7
June 19 2010,The Ultimate Fighter FINALE: Team Liddell vs Team Ortiz,Kris McCray,Court McGee,Court McGee,2,3.41,32,7
June 19 2010,The Ultimate Fighter FINALE: Team Liddell vs Team Ortiz,Keith Jardine,Matt Hamill,Matt Hamill,3,5.0,22,3
June 19 2010,The Ultimate Fighter FINALE: Team Liddell vs Team Ortiz,Aaron Simpson,Chris Leben,Chris Leben,2,4.17,31,2
June 19 2010,The Ultimate Fighter FINALE: Team Liddell vs Team Ortiz,Spencer Fisher,Dennis Siver,Dennis Siver,3,5.0,22,8
June 19 2010,The Ultimate Fighter FINALE: Team Liddell vs Team Ortiz,Jamie Yager,Rich Attonito,Rich Attonito,2,4.25,31,2
June 19 2010,The Ultimate Fighter FINALE: Team Liddell vs Team Ortiz,Mark Holst,John Gunderson,John Gunderson,3,5.0,22,8
June 19 2010,The Ultimate Fighter FINALE: Team Liddell vs Team Ortiz,Seth Baczynski,Brad Tavares,Brad Tavares,3,5.0,22,8
June 19 2010,The Ultimate Fighter FINALE: Team Liddell vs Team Ortiz,Josh Bryant,Kyle Noke,Kyle Noke,2,3.12,31,2
June 19 2010,The Ultimate Fighter FINALE: Team Liddell vs Team Ortiz,James Hammortree,Chris Camozzi,Chris Camozzi,3,5.0,22,8
June 19 2010,The Ultimate Fighter FINALE: Team Liddell vs Team Ortiz,James McSweeney,Travis Browne,Travis Browne,1,4.32,31,2
July 03 2010,UFC 116: Lesnar vs Carwin,Shane Carwin,Brock Lesnar,Brock Lesnar,2,2.19,2,7
July 03 2010,UFC 116: Lesnar vs Carwin,Yoshihiro Akiyama,Chris Leben,Chris Leben,3,4.4,37,7
July 03 2010,UFC 116: Lesnar vs Carwin,Matt Brown,Chris Lytle,Chris Lytle,2,2.02,3,7
July 03 2010,UFC 116: Lesnar vs Carwin,Krzysztof Soszynski,Stephan Bonnar,Stephan Bonnar,2,3.08,31,2
July 03 2010,UFC 116: Lesnar vs Carwin,Kurt Pellegrino,George Sotiropoulos,George Sotiropoulos,3,5.0,22,8
July 03 2010,UFC 116: Lesnar vs Carwin,Chris Tuchscherer,Brendan Schaub,Brendan Schaub,1,1.07,30,2
July 03 2010,UFC 116: Lesnar vs Carwin,Seth Petruzelli,Ricardo Romero,Ricardo Romero,2,3.05,3,7
July 03 2010,UFC 116: Lesnar vs Carwin,Goran Reljic,Kendall Grove,Kendall Grove,3,5.0,22,6
July 03 2010,UFC 116: Lesnar vs Carwin,David Branch,Gerald Harris,Gerald Harris,3,2.35,33,2
July 03 2010,UFC 116: Lesnar vs Carwin,Forrest Petz,Daniel Roberts,Daniel Roberts,3,5.0,22,6
July 03 2010,UFC 116: Lesnar vs Carwin,Karlos Vemola,Jon Madsen,Jon Madsen,3,5.0,22,8
August 01 2010,UFC LIVE: Jones vs Matyushenko,Vladimir Matyushenko,Jon Jones,Jon Jones,1,1.52,6,2
August 01 2010,UFC LIVE: Jones vs Matyushenko,Mark Munoz,Yushin Okami,Yushin Okami,3,5.0,22,6
August 01 2010,UFC LIVE: Jones vs Matyushenko,John Howard,Jake Ellenberger,Jake Ellenberger,3,2.21,22,2
August 01 2010,UFC LIVE: Jones vs Matyushenko,Tyson Griffin,Takanori Gomi,Takanori Gomi,1,1.04,30,2
August 01 2010,UFC LIVE: Jones vs Matyushenko,Paul Kelly,Jacob Volkmann,Jacob Volkmann,3,5.0,22,8
August 01 2010,UFC LIVE: Jones vs Matyushenko,DaMarques Johnson,Matthew Riddle,Matthew Riddle,2,4.29,31,2
August 01 2010,UFC LIVE: Jones vs Matyushenko,James Irvin,Igor Pokrajac,Igor Pokrajac,1,2.29,32,7
August 01 2010,UFC LIVE: Jones vs Matyushenko,Mike Massenzio,Brian Stann,Brian Stann,3,3.1,37,7
August 01 2010,UFC LIVE: Jones vs Matyushenko,Darren Elkins,Charles Oliveira,Charles Oliveira,1,0.41,3,7
August 01 2010,UFC LIVE: Jones vs Matyushenko,Steve Steinbeiss,Rob Kimmons,Rob Kimmons,3,5.0,22,8
August 07 2010,UFC 117: Silva vs Sonnen,Chael Sonnen,Anderson Silva,Anderson Silva,5,3.1,37,7
August 07 2010,UFC 117: Silva vs Sonnen,Thiago Alves,Jon Fitch,Jon Fitch,3,5.0,22,8
August 07 2010,UFC 117: Silva vs Sonnen,Rafael Dos Anjos,Clay Guida,Clay Guida,3,1.51,14,7
August 07 2010,UFC 117: Silva vs Sonnen,Ricardo Almeida,Matt Hughes,Matt Hughes,1,3.15,2,7
August 07 2010,UFC 117: Silva vs Sonnen,Roy Nelson,Junior Dos Santos,Junior Dos Santos,3,5.0,22,8
August 07 2010,UFC 117: Silva vs Sonnen,Dustin Hazelett,Rick Story,Rick Story,2,1.15,31,2
August 07 2010,UFC 117: Silva vs Sonnen,Rodney Wallace,Phil Davis,Phil Davis,3,5.0,22,8
August 07 2010,UFC 117: Silva vs Sonnen,Charlie Brenneman,Johny Hendricks,Johny Hendricks,2,0.4,31,2
August 07 2010,UFC 117: Silva vs Sonnen,Todd Brown,Tim Boetsch,Tim Boetsch,3,5.0,22,8
August 07 2010,UFC 117: Silva vs Sonnen,Christian Morecraft,Stefan Struve,Stefan Struve,2,0.22,30,2
August 07 2010,UFC 117: Silva vs Sonnen,Ben Saunders,Dennis Hallman,Dennis Hallman,3,5.0,22,8
August 28 2010,UFC 118: Edgar vs Penn 2,BJ Penn,Frankie Edgar,Frankie Edgar,5,5.0,22,8
August 28 2010,UFC 118: Edgar vs Penn 2,James Toney,Randy Couture,Randy Couture,1,3.19,2,7
August 28 2010,UFC 118: Edgar vs Penn 2,Mario Miranda,Demian Maia,Demian Maia,3,5.0,22,8
August 28 2010,UFC 118: Edgar vs Penn 2,Kenny Florian,Gray Maynard,Gray Maynard,3,5.0,22,8
August 28 2010,UFC 118: Edgar vs Penn 2,Marcus Davis,Nate Diaz,Nate Diaz,3,4.02,10,7
August 28 2010,UFC 118: Edgar vs Penn 2,Gabe Ruediger,Joe Lauzon,Joe Lauzon,1,2.01,3,7
August 28 2010,UFC 118: Edgar vs Penn 2,Andre Winner,Nik Lentz,Nik Lentz,3,5.0,22,8
August 28 2010,UFC 118: Edgar vs Penn 2,John Salter,Dan Miller,Dan Miller,2,1.53,10,7
August 28 2010,UFC 118: Edgar vs Penn 2,Nick Osipczak,Greg Soto,Greg Soto,3,5.0,22,8
August 28 2010,UFC 118: Edgar vs Penn 2,Amilcar Alves,Mike Pierce,Mike Pierce,3,3.11,3,7
September 15 2010,UFC Fight Night: Marquardt vs Palhares,Rousimar Palhares,Nate Marquardt,Nate Marquardt,1,3.28,31,2
September 15 2010,UFC Fight Night: Marquardt vs Palhares,Efrain Escudero,Charles Oliveira,Charles Oliveira,3,2.25,32,7
September 15 2010,UFC Fight Night: Marquardt vs Palhares,Gleison Tibau,Jim Miller,Jim Miller,3,5.0,22,8
September 15 2010,UFC Fight Night: Marquardt vs Palhares,Ross Pearson,Cole Miller,Cole Miller,2,1.49,32,7
September 15 2010,UFC Fight Night: Marquardt vs Palhares,John Gunderson,Yves Edwards,Yves Edwards,3,5.0,22,8
September 15 2010,UFC Fight Night: Marquardt vs Palhares,Jared Hamman,Kyle Kingsbury,Kyle Kingsbury,3,5.0,22,8
September 15 2010,UFC Fight Night: Marquardt vs Palhares,Tomasz Drwal,David Branch,David Branch,3,5.0,22,8
September 15 2010,UFC Fight Night: Marquardt vs Palhares,Rafael Natal,Rich Attonito,Rich Attonito,3,5.0,22,8
September 15 2010,UFC Fight Night: Marquardt vs Palhares,David Mitchell,TJ Waldburger,TJ Waldburger,3,5.0,22,8
September 15 2010,UFC Fight Night: Marquardt vs Palhares,Forrest Petz,Brian Foster,Brian Foster,1,1.07,31,2
September 25 2010,UFC 119: Mir vs Cro Cop,Mirko Cro Cop,Frank Mir,Frank Mir,3,4.02,19,2
September 25 2010,UFC 119: Mir vs Cro Cop,Rogerio Nogueira,Ryan Bader,Ryan Bader,3,5.0,22,8
September 25 2010,UFC 119: Mir vs Cro Cop,Matt Serra,Chris Lytle,Chris Lytle,3,5.0,22,8
September 25 2010,UFC 119: Mir vs Cro Cop,Evan Dunham,Sean Sherk,Sean Sherk,3,5.0,22,6
September 25 2010,UFC 119: Mir vs Cro Cop,Jeremy Stephens,Melvin Guillard,Melvin Guillard,3,5.0,22,6
September 25 2010,UFC 119: Mir vs Cro Cop,Joe Doerksen,CB Dollaway,CB Dollaway,1,2.13,10,7
September 25 2010,UFC 119: Mir vs Cro Cop,Joey Beltran,Matt Mitrione,Matt Mitrione,3,5.0,22,8
September 25 2010,UFC 119: Mir vs Cro Cop,Pat Audinwood,Thiago Tavares,Thiago Tavares,1,3.47,10,7
September 25 2010,UFC 119: Mir vs Cro Cop,Steve Lopez,Waylon Lowe,Waylon Lowe,3,5.0,22,6
September 25 2010,UFC 119: Mir vs Cro Cop,Julio Paulino,TJ Grant,TJ Grant,3,5.0,22,8
September 25 2010,UFC 119: Mir vs Cro Cop,Mark Hunt,Sean McCorkle,Sean McCorkle,1,1.03,3,7
October 16 2010,UFC 120: Bisping vs Akiyama,Yoshihiro Akiyama,Michael Bisping,Michael Bisping,3,5.0,22,8
October 16 2010,UFC 120: Bisping vs Akiyama,Dan Hardy,Carlos Condit,Carlos Condit,1,4.27,30,2
October 16 2010,UFC 120: Bisping vs Akiyama,John Hathaway,Mike Pyle,Mike Pyle,3,5.0,22,8
October 16 2010,UFC 120: Bisping vs Akiyama,Travis Browne,Cheick Kongo,Cheick Kongo,3,5.0,22,8
October 16 2010,UFC 120: Bisping vs Akiyama,James Wilks,Claude Patrick,Claude Patrick,3,5.0,22,8
October 16 2010,UFC 120: Bisping vs Akiyama,Cyrille Diabate,Alexander Gustafsson,Alexander Gustafsson,2,2.41,32,7
October 16 2010,UFC 120: Bisping vs Akiyama,Vinicius Queiroz,Rob Broughton,Rob Broughton,3,1.43,32,7
October 16 2010,UFC 120: Bisping vs Akiyama,Mark Holst,Paul Sass,Paul Sass,1,4.45,37,7
October 16 2010,UFC 120: Bisping vs Akiyama,Curt Warburton,Spencer Fisher,Spencer Fisher,3,5.0,22,8
October 16 2010,UFC 120: Bisping vs Akiyama,James McSweeney,Fabio Maldonado,Fabio Maldonado,3,0.48,31,2
October 23 2010,UFC 121: Lesnar vs Velasquez,Brock Lesnar,Cain Velasquez,Cain Velasquez,1,4.12,31,2
October 23 2010,UFC 121: Lesnar vs Velasquez,Martin Kampmann,Jake Shields,Jake Shields,3,5.0,22,6
October 23 2010,UFC 121: Lesnar vs Velasquez,Paulo Thiago,Diego Sanchez,Diego Sanchez,3,5.0,22,8
October 23 2010,UFC 121: Lesnar vs Velasquez,Tito Ortiz,Matt Hamill,Matt Hamill,3,5.0,22,8
October 23 2010,UFC 121: Lesnar vs Velasquez,Gabriel Gonzaga,Brendan Schaub,Brendan Schaub,3,5.0,22,8
October 23 2010,UFC 121: Lesnar vs Velasquez,Ryan Jensen,Court McGee,Court McGee,3,1.21,2,7
October 23 2010,UFC 121: Lesnar vs Velasquez,Patrick Cote,Tom Lawlor,Tom Lawlor,3,5.0,22,8
October 23 2010,UFC 121: Lesnar vs Velasquez,Mike Guymon,Daniel Roberts,Daniel Roberts,1,1.13,0,7
October 23 2010,UFC 121: Lesnar vs Velasquez,Paul Taylor,Sam Stout,Sam Stout,3,5.0,22,6
October 23 2010,UFC 121: Lesnar vs Velasquez,Dongi Yang,Chris Camozzi,Chris Camozzi,3,5.0,22,6
October 23 2010,UFC 121: Lesnar vs Velasquez,Gilbert Yvel,Jon Madsen,Jon Madsen,1,1.48,31,2
November 13 2010,UFC 122: Marquardt vs Okami,Nate Marquardt,Yushin Okami,Yushin Okami,3,5.0,22,8
November 13 2010,UFC 122: Marquardt vs Okami,Andre Winner,Dennis Siver,Dennis Siver,1,3.37,32,7
November 13 2010,UFC 122: Marquardt vs Okami,Peter Sobotta,Amir Sadollah,Amir Sadollah,3,5.0,22,8
November 13 2010,UFC 122: Marquardt vs Okami,Goran Reljic,Krzysztof Soszynski,Krzysztof Soszynski,3,5.0,22,8
November 13 2010,UFC 122: Marquardt vs Okami,Nick Osipczak,Duane Ludwig,Duane Ludwig,3,5.0,22,6
November 13 2010,UFC 122: Marquardt vs Okami,Alexandre Ferreira,Vladimir Matyushenko,Vladimir Matyushenko,1,2.2,6,2
November 13 2010,UFC 122: Marquardt vs Okami,Mark Scanlon,Pascal Krauss,Pascal Krauss,3,5.0,22,8
November 13 2010,UFC 122: Marquardt vs Okami,Rob Kimmons,Kyle Noke,Kyle Noke,2,1.33,32,7
November 13 2010,UFC 122: Marquardt vs Okami,Seth Petruzelli,Karlos Vemola,Karlos Vemola,1,3.46,31,2
November 13 2010,UFC 122: Marquardt vs Okami,Kris McCray,Carlos Eduardo Rocha,Carlos Eduardo Rocha,1,2.21,20,7
November 20 2010,UFC 123: Rampage vs Machida,Lyoto Machida,Rampage Jackson,Rampage Jackson,3,5.0,22,6
November 20 2010,UFC 123: Rampage vs Machida,Matt Hughes,BJ Penn,BJ Penn,1,0.21,30,2
November 20 2010,UFC 123: Rampage vs Machida,Gerald Harris,Maiquel Falcao,Maiquel Falcao,3,5.0,22,8
November 20 2010,UFC 123: Rampage vs Machida,Tim Boetsch,Phil Davis,Phil Davis,2,2.55,18,7
November 20 2010,UFC 123: Rampage vs Machida,Joe Lauzon,George Sotiropoulos,George Sotiropoulos,2,2.43,18,7
November 20 2010,UFC 123: Rampage vs Machida,Matt Brown,Brian Foster,Brian Foster,2,2.11,10,7
November 20 2010,UFC 123: Rampage vs Machida,Aaron Simpson,Mark Munoz,Mark Munoz,3,5.0,22,8
November 20 2010,UFC 123: Rampage vs Machida,Karo Parisyan,Dennis Hallman,Dennis Hallman,1,1.47,31,2
November 20 2010,UFC 123: Rampage vs Machida,Mike Lullo,Edson Barboza,Edson Barboza,3,0.26,17,2
November 20 2010,UFC 123: Rampage vs Machida,TJ O'Brien,Paul Kelly,Paul Kelly,2,3.16,6,2
November 20 2010,UFC 123: Rampage vs Machida,Tyson Griffin,Nik Lentz,Nik Lentz,3,5.0,22,6
December 04 2010,The Ultimate Fighter 12: Team GSP vs Team Koscheck,Michael Johnson,Jonathan Brookins,Jonathan Brookins,3,5.0,22,8
December 04 2010,The Ultimate Fighter 12: Team GSP vs Team Koscheck,Igor Pokrajac,Stephan Bonnar,Stephan Bonnar,3,5.0,22,8
December 04 2010,The Ultimate Fighter 12: Team GSP vs Team Koscheck,Kendall Grove,Demian Maia,Demian Maia,3,5.0,22,8
December 04 2010,The Ultimate Fighter 12: Team GSP vs Team Koscheck,Johny Hendricks,Rick Story,Rick Story,3,5.0,22,8
December 04 2010,The Ultimate Fighter 12: Team GSP vs Team Koscheck,Nam Phan,Leonard Garcia,Leonard Garcia,3,5.0,22,6
December 04 2010,The Ultimate Fighter 12: Team GSP vs Team Koscheck,Aaron Wilkinson,Cody McKenzie,Cody McKenzie,1,2.03,10,7
December 04 2010,The Ultimate Fighter 12: Team GSP vs Team Koscheck,Tyler Toner,Ian Loveland,Ian Loveland,3,5.0,22,8
December 04 2010,The Ultimate Fighter 12: Team GSP vs Team Koscheck,Sako Chivitchian,Kyle Watson,Kyle Watson,3,5.0,22,8
December 04 2010,The Ultimate Fighter 12: Team GSP vs Team Koscheck,Will Campuzano,Nick Pace,Nick Pace,3,4.33,27,7
December 04 2010,The Ultimate Fighter 12: Team GSP vs Team Koscheck,Fredson Paixao,Pablo Garza,Pablo Garza,1,0.51,7,2
December 04 2010,The Ultimate Fighter 12: Team GSP vs Team Koscheck,Rich Attonito,David Branch,David Branch,3,5.0,22,8
December 11 2010,UFC 124: St-Pierre vs Koscheck 2,Josh Koscheck,Georges St-Pierre,Georges St-Pierre,5,5.0,22,8
December 11 2010,UFC 124: St-Pierre vs Koscheck 2,Sean McCorkle,Stefan Struve,Stefan Struve,1,3.55,31,2
December 11 2010,UFC 124: St-Pierre vs Koscheck 2,Charles Oliveira,Jim Miller,Jim Miller,1,1.59,20,7
December 11 2010,UFC 124: St-Pierre vs Koscheck 2,Joe Stevenson,Mac Danzig,Mac Danzig,1,1.54,30,2
December 11 2010,UFC 124: St-Pierre vs Koscheck 2,John Howard,Thiago Alves,Thiago Alves,3,5.0,22,8
December 11 2010,UFC 124: St-Pierre vs Koscheck 2,Joe Doerksen,Dan Miller,Dan Miller,3,5.0,22,6
December 11 2010,UFC 124: St-Pierre vs Koscheck 2,Dustin Hazelett,Mark Bocek,Mark Bocek,1,2.33,37,7
December 11 2010,UFC 124: St-Pierre vs Koscheck 2,Rafael Natal,Jesse Bongfeldt,Jesse Bongfeldt,3,5.0,22,3
December 11 2010,UFC 124: St-Pierre vs Koscheck 2,Matthew Riddle,Sean Pierson,Sean Pierson,3,5.0,22,8
December 11 2010,UFC 124: St-Pierre vs Koscheck 2,TJ Grant,Ricardo Almeida,Ricardo Almeida,3,5.0,22,8
December 11 2010,UFC 124: St-Pierre vs Koscheck 2,Pat Audinwood,John Makdessi,John Makdessi,3,5.0,22,8
January 01 2011,UFC 125: Resolution,Gray Maynard,Frankie Edgar,Frankie Edgar,5,5.0,22,6
January 01 2011,UFC 125: Resolution,Chris Leben,Brian Stann,Brian Stann,1,3.37,19,2
January 01 2011,UFC 125: Resolution,Thiago Silva,Brandon Vera,Brandon Vera,3,5.0,22,5
January 01 2011,UFC 125: Resolution,Nate Diaz,Dong Hyun Kim,Dong Hyun Kim,3,5.0,22,8
January 01 2011,UFC 125: Resolution,Takanori Gomi,Clay Guida,Clay Guida,2,4.27,10,7
